ID;Ndex;Pok‚mon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
995_1;#0995;Ferropuas;;Ferropuas;Legendario;Legend;Roca;Electrico;Cargacuark;Cargacuark;Cargacuark;5;4;2;3;2;4;28;20;Normal
996_1;#0996;Frigibax;;Frigibax;B sico;Begginer;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;3;1;1;1;2;3;13;11;Suave
997_1;#0997;Arctibax;;Frigibax;Evoluci¢n;Begginer;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;3;2;1;2;2;3;13;13;Suave
998_1;#0998;Baxcalibur;;Frigibax;Legendario;Legend;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;5;3;3;3;3;4;28;21;Normal
999_1;#0999;Gimmighoul;Forma Cofre;Gimmighoul;B sico;Begginer;Fantasma;NA;Cobardia;Cobardia;Cobardia;1;2;3;2;1;2;10;11;Lento
999_2;#0999;Gimmighoul;Forma Andante;Gimmighoul;B sico;Begginer;Fantasma;NA;Fuga;Fuga;Fuga;1;1;3;1;3;2;10;11;Normal
1000_1;#1000;Gholdengo;;Gimmighoul;Evoluci¢n;Pro;Acero;Fantasma;Cuerpoaureo;Cuerpoaureo;Cuerpoaureo;2;3;5;3;3;3;19;19;Normal
1001_1;#1001;Wo-Chien;;Wo-Chien;Legendario;Legend;Siniestro;Planta;Tablilladebacle;Tablilladebacle;Tablilladebacle;3;4;4;5;2;3;25;21;Normal
1002_1;#1002;Chien-Pao;;Chien-Pao;Legendario;Legend;Siniestro;Hielo;Espadadebacle;Espadadebacle;Espadadebacle;5;3;3;2;5;3;25;21;Rapido
1003_1;#1003;Ting-Lu;;Ting-Lu;Legendario;Legend;Siniestro;Tierra;Calderodebacle;Calderodebacle;Calderodebacle;4;5;2;3;1;5;31;20;Suave
1004_1;#1004;Chi-Yu;;Chi-Yu;Legendario;Legend;Siniestro;Fuego;Abaloriodebacle;Abaloriodebacle;Abaloriodebacle;3;3;5;4;4;3;25;22;Rapido
1005_1;#1005;Bramaluna;;Bramaluna;Legendario;Legend;Dragon;Siniestro;Paleosintesis;Paleosintesis;Paleosintesis;5;2;2;4;4;4;28;21;Rapido
1006_1;#1006;Ferropaladin;;Ferropaladin;Legendario;Legend;Hada;Lucha;Cargacuark;Cargacuark;Cargacuark;5;3;4;2;4;3;25;21;Rapido
1007_1;#1007;Koraidon;;Koraidon;Legendario;Legend;Lucha;Dragon;Latidooricalco;Latidooricalco;Latidooricalco;5;4;3;4;5;4;28;25;Fugaz
1008_1;#1008;Miraidon;;Miraidon;Legendario;Legend;Electrico;Dragon;Motorhadronico;Motorhadronico;Motorhadronico;3;4;5;4;5;4;28;25;Fugaz
1009_1;#1009;Ondulagua;;Ondulagua;Legendario;Legend;Agua;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;3;3;5;3;4;3;25;21;Rapido
1010_1;#1010;Ferroverdor;;Ferroverdor;Legendario;Legend;Planta;Psiquico;Cargacuark;Cargacuark;Cargacuark;5;3;2;4;4;3;25;21;Rapido
1011_1;#1011;Dipplin;;Applin;Evoluci¢n;Ace;Planta;Dragon;Nectardulce;Gula;Viscosidad;3;4;3;3;1;3;17;17;Suave
1012_1;#1012;Poltchageist;Forma Fraudulenta;Poltchageist;B sico;Begginer;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;1;1;2;2;2;2;10;10;Suave
1012_2;#1012;Poltchageist;Forma Opulenta;Poltchageist;B sico;Begginer;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;1;1;2;2;2;2;10;10;Suave
1013_1;#1013;Sinistcha;Forma Mediocre;Poltchageist;Evoluci¢n;Ace;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;2;4;4;3;2;3;17;18;Normal
1013_2;#1013;Sinistcha;Forma Exquisita;Poltchageist;Evoluci¢n;Ace;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;2;4;4;3;2;3;17;18;Normal
1014_1;#1014;Okidogi;;Okidogi;Legendario;Legend;Veneno;Lucha;Cadenatoxica;Cadenatoxica;Perroguardian;5;4;2;3;3;3;25;20;Normal
1015_1;#1015;Munkidori;;Munkidori;Legendario;Legend;Veneno;Psiquico;Cadenatoxica;Cadenatoxica;Cacheo;3;2;5;3;4;3;25;20;Rapido
1016_1;#1016;Fezandipiti;;Fezandipiti;Legendario;Legend;Veneno;Hada;Cadenatoxica;Cadenatoxica;Experto;3;3;2;5;3;3;25;19;Normal
1017_1;#1017;Ogerpon;Forma Mascara Turquesa;Ogerpon;Legendario;Legend;Planta;NA;Competitivo;Competitivo;Competitivo;4;3;2;3;4;3;25;19;Rapido
1017_2;#1017;Ogerpon;Forma Mascara Fuente;Ogerpon;Legendario;Legend;Planta;Agua;Absorbeagua;Absorbeagua;Absorbeagua;4;3;2;3;4;3;25;19;Rapido
1017_3;#1017;Ogerpon;Forma Mascara Horno;Ogerpon;Legendario;Legend;Planta;Fuego;Rompemoldes;Rompemoldes;Rompemoldes;4;3;2;3;4;3;25;19;Rapido
1017_4;#1017;Ogerpon;Forma Mascara Cimiento;Ogerpon;Legendario;Legend;Planta;Roca;Robustez;Robustez;Robustez;4;3;2;3;4;3;25;19;Rapido
1018_1;#1018;Archaludon;;Duraludon;Evoluci¢n;Pro;Acero;Dragon;Firmeza;Robustez;Acerrimo;4;5;5;2;3;3;19;22;Normal
1019_1;#1019;Hydrapple;;Applin;Avanzada;Pro;Planta;Dragon;Nectardulce;Regeneracion;Viscosidad;3;4;4;3;1;4;22;19;Suave
1020_1;#1020;Flamariete;;Flamariete;Legendario;Legend;Fuego;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;4;4;2;3;3;4;28;20;Normal
1021_1;#1021;Electrofuria;;Electrofuria;Legendario;Legend;Electrico;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;2;3;5;3;3;4;28;20;Normal
1022_1;#1022;Ferromole;;Ferromole;Legendario;Legend;Roca;Psiquico;Cargacuark;Cargacuark;Cargacuark;4;3;2;4;4;3;25;20;Rapido
1023_1;#1023;Ferrotesta;;Ferrotesta;Legendario;Legend;Acero;Psiquico;Cargacuark;Cargacuark;Cargacuark;2;4;4;4;3;3;25;20;Normal
1024_1;#1024;Terapagos;;Terapagos;Legendario;Amateur;Normal;NA;Teracambio;Teracambio;Teracambio;2;3;2;3;2;3;15;15;Suave
1024_2;#1024;Terapagos;Forma Teracristal;Terapagos;Legendario;Legend;Normal;NA;Teracaparazon;Teracaparazon;Teracaparazon;3;4;4;4;3;3;25;21;Normal
1024_3;#1024;Terapagos;Forma Astral;Terapagos;Legendario;Legend;Normal;NA;Teraformacion;Teraformacion;Teraformacion;4;4;5;4;3;5;31;25;Normal
1025_1;#1025;Pecharunt;;Pecharunt;Legendario;Legend;Veneno;Fantasma;Titeretoxico;Titeretoxico;Titeretoxico;3;6;3;3;3;3;25;21;Normal
