ID;Movimiento;Tipo;DMG;CD;Tiempo;Atributo;Habilidad;Acc;Efecto;Efecto RPG;Base;Blanco;Prioridad;Distancia;Categoria;Nivel;Name;Comando;Moves
ID_766;Vasto Impacto;Dragon;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Combatir;+1;100% de reducir un nivel el Ataque al rival.;Reduce -1 Fue;Fisico;Oponentes;0;Cono (15 ft);-;Ace;Vasto Impacto (2A);"/me Vasto Impacto
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Dragon ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce -1 Fue
Tags: Cono (15 ft)/ Blanco: Oponentes/ Tags: -";Breaking Swipe
ID_767;Punzada Rama;Planta;DB + 1d4 + 1;2 / Ronda;2 Acciones;Destreza;Combatir;+1;Ninguno.;Ninguno.;Fisico;Elegido;0;Contacto (5ft);-;Starter;Punzada Rama (2A);"/me Punzada Rama
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Planta ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 2 / Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Ninguno.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Branch Poke
ID_768;Amplificador;Electrico;DB + 1d8;1 Ronda;2 Acciones;Destreza;Presentar;+1;Golpea con sonido a todos los Pokemon rivales en combates dobles.; Puede gastar una tercera accion para ampliar el area de efecto hasta 15 ft.;Especial;Oponentes;0;Area (10ft);Sonido;Amateur;Amplificador (2A);"/me Amplificador
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Presentar} +@{Precision} +1]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  Puede gastar una tercera accion para ampliar el area de efecto hasta 15 ft.
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Sonido";Overdrive
ID_772;Cautivapor;Hada;DB + 2d4;1 Ronda;2 Acciones;Energia;Canalizar;+0;20% de confundir al rival.;"CD 16 de confundir al rival
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);-;Amateur;Cautivapor (2A);"/me Cautivapor
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} +0]]
Tipo: Hada ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de confundir al rival
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: -";Strange Steam
ID_773;Gota Vital;Agua;-;1 Ronda;2 Acciones;Energia;Medicina;+0;El usuario y su aliado recuperan un 6.25% de PS cada turno hasta que cae debilitado o es intercambiado.;El usuario y sus aliados recuperan 1 PS al final de cada ronda durante 5 rondas.;Otros;Equipo;0;Area (10ft);Curacion;Ace;Gota Vital (2A);"/me Gota Vital
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Energia} + @{Medicina} +@{Precision} +0]]
Tipo: Agua ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario y sus aliados recuperan 1 PS al final de cada ronda durante 5 rondas.
Tags: Area (10ft)/ Blanco: Equipo/ Tags: Curacion";Life Dew
ID_774;Obstruccion;Siniestro;-;1 Ronda;Reaccion;Destreza;Etiqueta;+1;Evita todo da§o directo de movimientos del rival. Su precision se reduce con cada uso consecutivo. Reduce dos niveles la Defensa del Pokemon que intente tocarlo.;Evita todo da§o directo de movimientos del rival. Si el movimiento bloqueado era de contacto, Reduce -2 VIT del rival;Otros;Usuario;5;Propio;Escudo;Amateur;Obstruccion (R);"/me Obstruccion
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Etiqueta} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 5
Efecto: Evita todo da§o directo de movimientos del rival. Si el movimiento bloqueado era de contacto, Reduce -2 VIT del rival
Tags: Propio/ Blanco: Usuario/ Tags: Escudo";Obstruct
ID_779;Vasta Fuerza;Psiquico;DB + 1d8;1 Ronda;2 Acciones;Destreza;Canalizar;+1;Golpea a todos los Pokemon rivales en combates dobles con un 50% mas de poder base si hay un campo psiquico.;Si hay campo psiquico realiza da§o Critico;Especial;Oponentes;0;Area (10ft);-;Ace;Vasta Fuerza (2A);"/me Vasta Fuerza
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Si hay campo psiquico realiza da§o Critico
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: -";Expanding Force
ID_781;Rafaga Escamas;Dragon;DB + 1d4;1 Ronda;1 Accion;Destreza;Lanzar;-2;Golpea de 2 a 5 veces seguidas. Aumenta un nivel la Velocidad al usuario, pero reduce un nivel su Defensa.;"Puede usarse consecutivamente; Aumenta +1 DES y Reduce -1 VIT del Usuario. Falla si la VIT es 0";Fisico;Elegido;0;Lanzar (25 ft);Recurrente;Amateur;Rafaga Escamas (1A);"/me Rafaga Escamas
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} -2]]
Tipo: Dragon ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Puede usarse consecutivamente; Aumenta +1 DES y Reduce -1 VIT del Usuario. Falla si la VIT es 0
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Recurrente";Scale Shot
ID_783;Molusca§on;Veneno;DB + 2d4;1 Ronda;2 Acciones;Destreza;Combatir-Canalizar;+1;20% de envenenar al rival. El da§o de este ataque se calcula con el stat de Ataque o de Ataque Especial, en funcion de cual vaya a hacer mas da§o.;"CD 16 de Envenenar; Puede ser de Base Fisica o Especial.
/r [[1d20]]";Especial;Elegido;0;Contacto (5ft)/Lanzar (25 ft);Veneno;Begginer;Molusca§on (2A);"/me Molusca§on
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{?{Tipo de Da§o| Fisico(@{selected|Combatir})| Especial(@{selected|Canalizar})}} +@{Precision} +1]]
Tipo: Veneno ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Envenenar; Puede ser de Base Fisica o Especial.
/r [[1d20]]
Tags: Contacto (5ft)/Lanzar (25 ft)/ Blanco: Elegido/ Tags: Veneno";Shell Side Arm
ID_788;Golpe Rastrero;Bicho;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;-1;Baja un nivel el Ataque Especial al rival.;Reduce -1 ENE;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Golpe Rastrero (2A);"/me Golpe Rastrero
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -1]]
Tipo: Bicho ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce -1 ENE
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Skitter Smack
ID_790;Desahogo;Siniestro;DB + 1d8;1 Ronda;2 Acciones;Fuerza;Combatir;+1;El poder base se duplica si el usuario ha visto reducidos sus stats en el mismo turno.;Si en la ronda se han reducido las caracteristicas del Usuario, realiza da§o Critico;Fisico;Elegido;0;Contacto (5ft);-;Ace;Desahogo (2A);"/me Desahogo
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Si en la ronda se han reducido las caracteristicas del Usuario, realiza da§o Critico
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Lash Out
ID_796;Ala Bis;Volador;DB + 1d4;1 Ronda;1 Accion;Destreza;Combatir;-1;Golpea 2 veces seguidas.;Puede usarse hasta 2 veces por Ronda;Fisico;Elegido;0;Contacto (5ft);Recurrente;Amateur;Ala Bis (1A);"/me Ala Bis
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -1]]
Tipo: Volador ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: Puede usarse hasta 2 veces por Ronda
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recurrente";Dual Wingbeat
ID_797;Arenas Ardientes;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Canalizar;+1;30% de quemar al rival.;"CD 14 de Quemar al rival
/r [[1d20]]";Especial;Elegido;0;Cono (15 ft);Quemadura;Ace;Arenas Ardientes (2A);"/me Arenas Ardientes
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Tierra ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Quemar al rival
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: Quemadura";Scorching Sands
ID_798;Cura Selvatica;Planta;-;2 Rondas;2 Acciones;Sabiduria;Medicina;+0;El usuario y sus aliados recuperan el 25% de su PS maximo y curan sus problemas de estado.;El usuario y sus aliados recuperan 3 PS y sanan sus problemas de Estado.;Otros;Equipo;0;Area (10ft);Curacion;Pro;Cura Selvatica (2A);"/me Cura Selvatica
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Sabiduria} + @{Medicina} +@{Precision} +0]]
Tipo: Planta ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario y sus aliados recuperan 3 PS y sanan sus problemas de Estado.
Tags: Area (10ft)/ Blanco: Equipo/ Tags: Curacion";Jungle Healing
ID_799;Golpe Oscuro;Siniestro;DB + 1d8 + 1;2 Rondas;2 Acciones;Destreza;Combatir;+1;Siempre provoca un Golpe Critico salvo que una habilidad o efecto lo impida.;Siempre realiza da§o Critico;Fisico;Elegido;0;Contacto (5ft);-;Pro;Golpe Oscuro (2A);"/me Golpe Oscuro
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
[[@{Fuerza} + 1d8 + 1]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Siempre realiza da§o Critico
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Wicked Blow
ID_800;Azote Torrencial;Agua;DB + 1d4;2 Rondas;2 Acciones;Destreza;Combatir;+1;Golpea 3 veces seguidas. Siempre provoca un Golpe Critico salvo que una habilidad o efecto lo impida.;Realiza 3 acciones consecutivas. Siempre realiza da§o Critico;Fisico;Elegido;0;Contacto (5ft);-;Pro;Azote Torrencial (2A);"/me Azote Torrencial
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Agua ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Realiza 3 acciones consecutivas. Siempre realiza da§o Critico
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Surging Strikes
ID_801;Electrojaula;Electrico;DB + 1d8;1 Ronda;2 Acciones;Destreza;Canalizar;-1;El Pokemon rival permanece atrapado de 4 a 5 turnos, recibiendo un da§o del 12.5% del PS cada turno.; Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda;Especial;Elegido;0;Lanzar (25 ft);Prision;Pro;Electrojaula (2A);"/me Electrojaula
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -1]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Prision";Thunder Cage
ID_803;Mirada Heladora;Psiquico;DB + 2d4;1 Ronda;2 Acciones;Destreza;Etiqueta;+1;10% de congelar al rival.;"CD 18 de Congelar al rival
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Congelacion;Pro;Mirada Heladora (2A);"/me Mirada Heladora
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Etiqueta} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Congelar al rival
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Congelacion";Freezing Glare
ID_804;Furia Candente;Siniestro;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;+1;20% de hacer retroceder al rival.;"CD 16 de causar Retroceso
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);Retroceso;Pro;Furia Candente (2A);"/me Furia Candente
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de causar Retroceso
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Retroceso";Fiery Wrath
ID_806;Lanza Glacial;Hielo;DB + 2d6;2 Rondas;2 Acciones;Destreza;Canalizar;+1;Ninguno.;-;Fisico;Oponentes;0;Linear (20 ft);-;Pro;Lanza Glacial (2A);"/me Lanza Glacial
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Hielo ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Linear (20 ft)/ Blanco: Oponentes/ Tags: -";Glacial Lance
ID_807;Orbes Espectro;Fantasma;DB + 2d6;2 Rondas;2 Acciones;Destreza;Lanzar;+1;Ninguno.;-;Especial;Oponentes;0;Cono (15 ft);-;Pro;Orbes Espectro (2A);"/me Orbes Espectro
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[@{Energia} + 2d6]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Cono (15 ft)/ Blanco: Oponentes/ Tags: -";Astral Barrage
ID_809;Garra Nociva;Veneno;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+1;50% de envenenar, paralizar o dormir al rival.;"CD 10 de causar un estado alterado (1.Envenenar, 2.Paralizar, 3.Dormir)
/r [[1d20]] + [[1d3]]";Fisico;Elegido;0;Contacto (5ft);"Paralisis; Veneno";Ace;Garra Nociva (2A);"/me Garra Nociva
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Veneno ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de causar un estado alterado (1.Envenenar, 2.Paralizar, 3.Dormir)
/r [[1d20]] + [[1d3]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Paralisis; Veneno";Dire Claw
ID_813;Ciclon Primavera;Hada;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Naturaleza;-2;30% de reducir un nivel el Ataque al rival.;"CD 14 de Reducir -1 FUE
/r [[1d20]]";Especial;Elegido;0;Cono (15 ft);-;Pro;Ciclon Primavera (2A);"/me Ciclon Primavera
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -2]]
Tipo: Hada ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Reducir -1 FUE
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: -";Springtide Storm
ID_816;Envite Acuatico;Agua;DB + 2d6;1 Ronda;2 Acciones;Destreza;Combatir;+1;Provoca un da§o de retroceso del 33% del da§o provocado al Pokemon rival.; El Usuario pierde HP equivalente al DB;Fisico;Elegido;0;Contacto (5ft);Recoil;Amateur;Envite Acuatico (2A);"/me Envite Acuatico
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Agua ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  El Usuario pierde HP equivalente al DB
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Recoil";Wave Crash
ID_818;Viento Carambano;Hielo;DB + 1d6 + 2;1 Ronda;2 Acciones;Destreza;Canalizar;-2;30% de hacer retroceder al rival.;"CD 14 de causar Retroceso
/r [[1d20]]";Fisico;Elegido;0;Lanzar (25 ft);Retroceso;Amateur;Viento Carambano (2A);"/me Viento Carambano
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -2]]
Tipo: Hielo ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de causar Retroceso
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Retroceso";Mountain Gale
ID_821;Mil Puas Toxicas;Veneno;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Lanzar;+1;50% de envenenar al rival. El poder base se duplica si el Pokemon objetivo esta Envenenado.;"CD 10 de Envenenar. En caso de que el blanco se encuentre envenenado inflinge da§o Critico.
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Veneno;Begginer;Mil Puas Toxicas (2A);"/me Mil Puas Toxicas
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Veneno ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Envenenar. En caso de que el blanco se encuentre envenenado inflinge da§o Critico.
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Veneno";Barb Barrage
ID_822;Ala Aural;Psiquico;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+1;Alta probabilidad de Golpe Critico. Aumenta un nivel la Velocidad al usuario.;Aumenta +1 DES. Reduce valor critico en 1;Especial;Elegido;0;Contacto (5ft);Preciso;Pro;Ala Aural (2A);"/me Ala Aural
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Psiquico ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Aumenta +1 DES. Reduce valor critico en 1
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Preciso";Esper Wing
ID_825;Triple Flecha;Lucha;DB + 2d4;1 Ronda;2 Acciones;Destreza;Lanzar;+1;30% de hacer retroceder al rival y 50% de reducir un nivel la Defensa al rival. Alta probabilidad de Golpe Critico.;"CD 14 de causar Retroceso; CD 10 Reducir -1 VIT. Reduce valor critico en 1
/r [[1d20]] + [[1d20]]";Fisico;Elegido;0;Contacto (5ft);"Preciso; Retroceso";Pro;Triple Flecha (2A);"/me Triple Flecha
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de causar Retroceso; CD 10 Reducir -1 VIT. Reduce valor critico en 1
/r [[1d20]] + [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Preciso; Retroceso";Triple Arrows
ID_826;Marcha Espectral;Fantasma;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;+1;30% de quemar al rival. El poder base se duplica si el Pokemon objetivo esta Quemado.;"CD 14 de Quemar. En caso de que el blanco se encuentre quemado inflinge da§o Critico.
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Quemadura;Ace;Marcha Espectral (2A);"/me Marcha Espectral
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Quemar. En caso de que el blanco se encuentre quemado inflinge da§o Critico.
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Quemadura";Infernal Parade
ID_828;Vendaval Gelido;Volador;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Naturaleza;-2;30% de reducir un nivel la Velocidad al rival. En Llovizna no falla.;"CD 14 de reducir - DES. Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Elegido;0;Cono (15 ft);Clima;Pro;Vendaval Gelido (2A);"/me Vendaval Gelido
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -2]]
Tipo: Volador ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de reducir - DES. Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: Clima";Bleakwind Storm
ID_829;Electormenta;Electrico;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Naturaleza;-2;20% de paralizar al rival. En Llovizna no falla.;"CD 16 de Paralizar al rival; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);"Paralisis; Clima";Pro;Electormenta (2A);"/me Electormenta
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -2]]
Tipo: Electrico ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Paralizar al rival; Si el clima es lluvia Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Paralisis; Clima";Wildbolt Storm
ID_830;Simun de Arena;Tierra;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Naturaleza;-2;20% de quemar al rival. En Llovizna no falla.;"CD 16 de Quemar al rival; Si el clima es tormenta areana Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);"Quemadura; Clima";Pro;Simun de Arena (2A);"/me Simun de Arena
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} -2]]
Tipo: Tierra ; Da§o:
[[@{Energia} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Quemar al rival; Si el clima es tormenta areana Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Quemadura; Clima";Sandsear Storm
ID_831;Plegaria Lunar;Psiquico;-;1 Dia;3 Acciones;Carisma;Medicina;+0;El usuario y sus aliados recuperan el 25% de su PS maximo y curan sus problemas de estado.;El usuario y sus aliados recuperan 3 PS y sanan sus problemas de Estado.;Otros;Usuario;0;Area (10ft);Curacion;Amateur;Plegaria Lunar (3A);"/me Plegaria Lunar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Medicina} +@{Precision} +0]]
Tipo: Psiquico ; Da§o:
-
CoolDown: 1 Dia ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: El usuario y sus aliados recuperan 3 PS y sanan sus problemas de Estado.
Tags: Area (10ft)/ Blanco: Usuario/ Tags: Curacion";Lunar Blessing
ID_834;Telatrampa;Bicho;-;1 Ronda;Reaccion;Vitalidad;Atletismo;+0;Evita todo da§o directo y efectos de movimientos del rival. Su precision se reduce con cada uso consecutivo. Reduce un nivel la Velocidad del Pokemon que intente tocarlo.;Evita todo da§o directo y efectos de movimientos del rival. Si el movimiento bloqueado era de contacto, Reduce -1 DES del rival;Otros;Usuario;4;Propio;Escudo;Amateur;Telatrampa (R);"/me Telatrampa
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Vitalidad} + @{Atletismo} +@{Precision} +0]]
Tipo: Bicho ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 4
Efecto: Evita todo da§o directo y efectos de movimientos del rival. Si el movimiento bloqueado era de contacto, Reduce -1 DES del rival
Tags: Propio/ Blanco: Usuario/ Tags: Escudo";Silk Trap
ID_835;Patada Hacha;Lucha;DB + 2d6;1 Ronda;2 Acciones;Destreza;Combatir;-1;30% de confundir al rival. Si el ataque falla, el usuario recibe un da§o equivalente al 50% de su PS maximo.;"CD 14 de confundir al rival. Si falla, el usuario perde HP igual al DB
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);-;Amateur;Patada Hacha (2A);"/me Patada Hacha
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de confundir al rival. Si falla, el usuario perde HP igual al DB
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Axe Kick
ID_839;Pu§o Jet;Agua;DB + 1d6 + 1;1 Ronda;Reaccion;Destreza;Combatir;+1;Golpea primero.;Sin Efecto;Fisico;Elegido;1;Contacto (5ft);Pu§o;Amateur;Pu§o Jet (R);"/me Pu§o Jet
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Agua ; Da§o:
[[@{Fuerza} + 1d6 + 1]]
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 1
Efecto: Sin Efecto
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Pu§o";Jet Punch
