ID;Ndex;Pokemon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
0958_1;#0958;Tinkatuff;Paldea;Tinkatink;Evolucion;Amateur;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;2;2;1;3;3;3;15;14;Normal
0959_1;#0959;Tinkaton;Paldea;Tinkatink;Avanzada;Elite;Hada;Acero;Rompemoldes;Ritmopropio;Hurto;3;3;2;4;3;3;17;18;Normal
0960_1;#0960;Wiglett;Paldea;Wiglett;Basico;Begginer;Agua;Agua;Baba;Cobardia;Veloarena;2;1;1;1;3;2;10;10;Normal
0961_1;#0961;Wugtrio;Paldea;Wiglett;Evolucion;Amateur;Agua;Agua;Baba;Cobardia;Veloarena;4;2;2;2;4;2;12;16;Rapido
0962_1;#0962;Bombirdier;Paldea;Bombirdier;Inicial;Elite;Volador;Siniestro;Sacapecho;Vistalince;Transportarrocas;4;3;2;3;3;3;17;18;Normal
0963_1;#0963;Finizen;Paldea;Finizen;Basico;Begginer;Agua;Agua;Veloagua;Veloagua;Veloagua;1;1;1;1;3;3;13;10;Normal
0964_1;#0964;Palafin;Forma Ingenua;Finizen;Evolucion;Amateur;Agua;Agua;Cambioheroico;Cambioheroico;Cambioheroico;2;2;2;2;4;4;18;16;Rapido
0964_2;#0964;Palafin;Forma Heroica;Finizen;Evolucion;Legend;Agua;Agua;Cambioheroico;Cambioheroico;Cambioheroico;6;3;4;3;4;4;28;24;Fugaz
0965_1;#0965;Varoom;Paldea;Varoom;Basico;Starter;Acero;Veneno;Funda;Funda;Iniciolento;2;2;1;1;1;2;8;9;Suave
0966_1;#0966;Revavroom;Paldea;Varoom;Evolucion;Elite;Acero;Veneno;Funda;Funda;Filtro;4;3;2;2;3;3;17;17;Normal
0967_1;#0967;Cyclizar;Paldea;Cyclizar;Inicial;Elite;Dragon;Normal;Mudar;Mudar;Regeneracion;3;2;3;2;4;3;17;17;Rapido
0968_1;#0968;Orthworm;Paldea;Orthworm;Inicial;Elite;Acero;Acero;Geofagia;Geofagia;Veloarena;3;5;2;2;2;3;17;17;Normal
0969_1;#0969;Glimmet;Paldea;Glimmet;Basico;Begginer;Roca;Veneno;Capatoxica;Capatoxica;Corrosion;1;1;4;2;2;2;10;12;Suave
0970_1;#0970;Glimmora;Paldea;Glimmet;Evolucion;Master;Roca;Veneno;Capatoxica;Capatoxica;Corrosion;2;3;5;3;3;3;19;19;Normal
0971_1;#0971;Greavard;Paldea;Greavard;Basico;Begginer;Fantasma;Fantasma;Recogida;Recogida;Peluche;2;2;1;2;1;3;13;11;Lento
0972_1;#0972;Houndstone;Paldea;Greavard;Evolucion;Elite;Fantasma;Fantasma;impetuarena;impetuarena;Peluche;4;4;2;3;2;3;17;18;Normal
0973_1;#0973;Flamigo;Paldea;Flamigo;Inicial;Elite;Volador;Lucha;Intrepido;Tumbos;Unisono;4;2;3;2;3;3;17;17;Normal
0974_1;#0974;Cetoddle;Paldea;Cetoddle;Basico;Begginer;Hielo;Hielo;Sebo;Mantoniveo;Potenciabruta;2;1;1;1;1;4;16;10;Suave
0975_1;#0975;Cetitan;Paldea;Cetoddle;Evolucion;Amateur;Hielo;Hielo;Sebo;Mantoniveo;Potenciabruta;4;2;1;2;2;5;21;16;Normal
0976_1;#0976;Veluza;Paldea;Veluza;Inicial;Amateur;Agua;Psiquico;Rompemoldes;Rompemoldes;Cortante;4;2;3;2;2;3;15;16;Normal
0977_1;#0977;Dondozo;Paldea;Dondozo;Inicial;Elite;Agua;Agua;Ignorante;Despiste;Veloagua;4;4;2;2;1;5;23;18;Lento
0978_1;#0978;Tatsugiri;Forma Curvada;Tatsugiri;Inicial;Elite;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
0978_2;#0978;Tatsugiri;Forma Languida;Tatsugiri;Inicial;Elite;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
0978_3;#0978;Tatsugiri;Forma Recta;Tatsugiri;Inicial;Elite;Dragon;Agua;Comandar;Comandar;Colector;2;2;4;3;3;3;17;17;Normal
0979_1;#0979;Annihilape;Paldea;Mankey;Avanzada;Master;Lucha;Fantasma;Espirituvital;Fuerzamental;Competitivo;4;3;2;3;3;4;22;19;Normal
0980_1;#0980;Clodsire;Paldea;Wooper (Paldea);Evolucion;Amateur;Veneno;Tierra;Puntotoxico;Absorbeagua;Ignorante;3;2;1;4;1;4;18;15;Lento
0981_1;#0981;Farigiraf;Paldea;Girafarig;Evolucion;Elite;Normal;Psiquico;Rumia;Colaarmadura;Herbivoro;3;2;4;2;2;4;20;17;Suave
0982_1;#0982;Dudunsparce;Forma Binodular;Dunsparce;Evolucion;Master;Normal;Normal;Dicha;Fuga;Cobardia;4;3;3;3;2;4;22;19;Suave
0982_2;#0982;Dudunsparce;Forma Trinodular;Dunsparce;Evolucion;Master;Normal;Normal;Dicha;Fuga;Cobardia;4;3;3;3;2;4;22;19;Suave
0983_1;#0983;Kingambit;Paldea;Bisharp;Avanzada;Master;Siniestro;Acero;Competitivo;Generalsupremo;Presion;5;4;2;3;2;4;22;20;Suave
0984_1;#0984;Colmilargo;Paldea;Colmilargo;Legendario;Legend;Tierra;Lucha;Paleosintesis;Paleosintesis;Paleosintesis;5;5;2;2;3;4;28;21;Normal
0985_1;#0985;Colagrito;Paldea;Colagrito;Legendario;Legend;Hada;Psiquico;Paleosintesis;Paleosintesis;Paleosintesis;2;3;2;4;4;4;28;19;Rapido
0986_1;#0986;Furioseta;Paldea;Furioseta;Legendario;Legend;Planta;Siniestro;Paleosintesis;Paleosintesis;Paleosintesis;5;3;3;3;2;4;28;20;Suave
0987_1;#0987;Melenaleteo;Paldea;Melenaleteo;Legendario;Legend;Fantasma;Hada;Paleosintesis;Paleosintesis;Paleosintesis;2;2;5;5;5;3;25;22;Rapido
0988_1;#0988;Reptalada;Paldea;Reptalada;Legendario;Legend;Bicho;Lucha;Paleosintesis;Paleosintesis;Paleosintesis;5;3;3;4;3;3;25;21;Normal
0989_1;#0989;Pelarena;Paldea;Pelarena;Legendario;Legend;Electrico;Tierra;Paleosintesis;Paleosintesis;Paleosintesis;3;3;4;3;4;3;25;20;Rapido
0990_1;#0990;Ferrodada;Paldea;Ferrodada;Legendario;Legend;Tierra;Acero;Cargacuark;Cargacuark;Cargacuark;4;4;2;2;4;3;25;19;Rapido
0991_1;#0991;Ferrosaco;Paldea;Ferrosaco;Legendario;Legend;Hielo;Agua;Cargacuark;Cargacuark;Cargacuark;3;4;4;2;5;3;25;21;Rapido
0992_1;#0992;Ferropalmas;Paldea;Ferropalmas;Legendario;Legend;Lucha;Electrico;Cargacuark;Cargacuark;Cargacuark;5;4;2;2;2;5;31;20;Suave
0993_1;#0993;Ferrocuello;Paldea;Ferrocuello;Legendario;Legend;Siniestro;Volador;Cargacuark;Cargacuark;Cargacuark;3;3;4;3;4;3;25;20;Rapido
0994_1;#0994;Ferropolilla;Paldea;Ferropolilla;Legendario;Legend;Fuego;Veneno;Cargacuark;Cargacuark;Cargacuark;2;2;5;4;4;3;25;20;Rapido
0995_1;#0995;Ferropuas;Paldea;Ferropuas;Legendario;Legend;Roca;Electrico;Cargacuark;Cargacuark;Cargacuark;5;4;2;3;2;4;28;20;Normal
0996_1;#0996;Frigibax;Paldea;Frigibax;Basico;Begginer;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;3;1;1;1;2;3;13;11;Suave
0997_1;#0997;Arctibax;Paldea;Frigibax;Evolucion;Begginer;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;3;2;1;2;2;3;13;13;Suave
0998_1;#0998;Baxcalibur;Paldea;Frigibax;Legendario;Legend;Dragon;Hielo;Termoconversion;Termoconversion;Gelido;5;3;3;3;3;4;28;21;Normal
0999_1;#0999;Gimmighoul;Forma Cofre;Gimmighoul;Basico;Begginer;Fantasma;Fantasma;Cobardia;Cobardia;Cobardia;1;2;3;2;1;2;10;11;Lento
0999_2;#0999;Gimmighoul;Forma Andante;Gimmighoul;Basico;Begginer;Fantasma;Fantasma;Fuga;Fuga;Fuga;1;1;3;1;3;2;10;11;Normal
1000_1;#1000;Gholdengo;Paldea;Gimmighoul;Evolucion;Master;Acero;Fantasma;Cuerpoaureo;Cuerpoaureo;Cuerpoaureo;2;3;5;3;3;3;19;19;Normal
1001_1;#1001;Wo-Chien;Paldea;Wo-Chien;Legendario;Legend;Siniestro;Planta;Tablilladebacle;Tablilladebacle;Tablilladebacle;3;4;4;5;2;3;25;21;Normal
1002_1;#1002;Chien-Pao;Paldea;Chien-Pao;Legendario;Legend;Siniestro;Hielo;Espadadebacle;Espadadebacle;Espadadebacle;5;3;3;2;5;3;25;21;Rapido
1003_1;#1003;Ting-Lu;Paldea;Ting-Lu;Legendario;Legend;Siniestro;Tierra;Calderodebacle;Calderodebacle;Calderodebacle;4;5;2;3;1;5;31;20;Suave
1004_1;#1004;Chi-Yu;Paldea;Chi-Yu;Legendario;Legend;Siniestro;Fuego;Abaloriodebacle;Abaloriodebacle;Abaloriodebacle;3;3;5;4;4;3;25;22;Rapido
1005_1;#1005;Bramaluna;Paldea;Bramaluna;Legendario;Legend;Dragon;Siniestro;Paleosintesis;Paleosintesis;Paleosintesis;5;2;2;4;4;4;28;21;Rapido
1006_1;#1006;Ferropaladin;Paldea;Ferropaladin;Legendario;Legend;Hada;Lucha;Cargacuark;Cargacuark;Cargacuark;5;3;4;2;4;3;25;21;Rapido
1007_1;#1007;Koraidon;Paldea;Koraidon;Legendario;Legend;Lucha;Dragon;Latidooricalco;Latidooricalco;Latidooricalco;5;4;3;4;5;4;28;25;Fugaz
1008_1;#1008;Miraidon;Paldea;Miraidon;Legendario;Legend;Electrico;Dragon;Motorhadronico;Motorhadronico;Motorhadronico;3;4;5;4;5;4;28;25;Fugaz
1009_1;#1009;Ondulagua;Paldea;Ondulagua;Legendario;Legend;Agua;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;3;3;5;3;4;3;25;21;Rapido
1010_1;#1010;Ferroverdor;Paldea;Ferroverdor;Legendario;Legend;Planta;Psiquico;Cargacuark;Cargacuark;Cargacuark;5;3;2;4;4;3;25;21;Rapido
1011_1;#1011;Dipplin;Paldea;Applin;Evolucion;Elite;Planta;Dragon;Nectardulce;Gula;Viscosidad;3;4;3;3;1;3;17;17;Suave
1012_1;#1012;Poltchageist;Forma Fraudulenta;Poltchageist;Basico;Begginer;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;1;1;2;2;2;2;10;10;Suave
1012_2;#1012;Poltchageist;Forma Opulenta;Poltchageist;Basico;Begginer;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;1;1;2;2;2;2;10;10;Suave
1013_1;#1013;Sinistcha;Forma Mediocre;Poltchageist;Evolucion;Elite;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;2;4;4;3;2;3;17;18;Normal
1013_2;#1013;Sinistcha;Forma Exquisita;Poltchageist;Evolucion;Elite;Planta;Fantasma;Hospitalidad;Hospitalidad;Ignifugo;2;4;4;3;2;3;17;18;Normal
1014_1;#1014;Okidogi;Paldea;Okidogi;Legendario;Legend;Veneno;Lucha;Cadenatoxica;Cadenatoxica;Perroguardian;5;4;2;3;3;3;25;20;Normal
1015_1;#1015;Munkidori;Paldea;Munkidori;Legendario;Legend;Veneno;Psiquico;Cadenatoxica;Cadenatoxica;Cacheo;3;2;5;3;4;3;25;20;Rapido
1016_1;#1016;Fezandipiti;Paldea;Fezandipiti;Legendario;Legend;Veneno;Hada;Cadenatoxica;Cadenatoxica;Experto;3;3;2;5;3;3;25;19;Normal
1017_1;#1017;Ogerpon;Forma Mascara Turquesa;Ogerpon;Legendario;Legend;Planta;Planta;Competitivo;Competitivo;Competitivo;4;3;2;3;4;3;25;19;Rapido
1017_2;#1017;Ogerpon;Forma Mascara Fuente;Ogerpon;Legendario;Legend;Planta;Agua;Absorbeagua;Absorbeagua;Absorbeagua;4;3;2;3;4;3;25;19;Rapido
1017_3;#1017;Ogerpon;Forma Mascara Horno;Ogerpon;Legendario;Legend;Planta;Fuego;Rompemoldes;Rompemoldes;Rompemoldes;4;3;2;3;4;3;25;19;Rapido
1017_4;#1017;Ogerpon;Forma Mascara Cimiento;Ogerpon;Legendario;Legend;Planta;Roca;Robustez;Robustez;Robustez;4;3;2;3;4;3;25;19;Rapido
1018_1;#1018;Archaludon;Paldea;Duraludon;Evolucion;Master;Acero;Dragon;Firmeza;Robustez;Acerrimo;4;5;5;2;3;3;19;22;Normal
1019_1;#1019;Hydrapple;Paldea;Applin;Avanzada;Master;Planta;Dragon;Nectardulce;Regeneracion;Viscosidad;3;4;4;3;1;4;22;19;Suave
1020_1;#1020;Flamariete;Paldea;Flamariete;Legendario;Legend;Fuego;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;4;4;2;3;3;4;28;20;Normal
1021_1;#1021;Electrofuria;Paldea;Electrofuria;Legendario;Legend;Electrico;Dragon;Paleosintesis;Paleosintesis;Paleosintesis;2;3;5;3;3;4;28;20;Normal
1022_1;#1022;Ferromole;Paldea;Ferromole;Legendario;Legend;Roca;Psiquico;Cargacuark;Cargacuark;Cargacuark;4;3;2;4;4;3;25;20;Rapido
1023_1;#1023;Ferrotesta;Paldea;Ferrotesta;Legendario;Legend;Acero;Psiquico;Cargacuark;Cargacuark;Cargacuark;2;4;4;4;3;3;25;20;Normal
1024_1;#1024;Terapagos;Paldea;Terapagos;Legendario;Amateur;Normal;Normal;Teracambio;Teracambio;Teracambio;2;3;2;3;2;3;15;15;Suave
1024_2;#1024;Terapagos;Forma Teracristal;Terapagos;Legendario;Legend;Normal;Normal;Teracaparazon;Teracaparazon;Teracaparazon;3;4;4;4;3;3;25;21;Normal
1024_3;#1024;Terapagos;Forma Astral;Terapagos;Legendario;Legend;Normal;Normal;Teraformacion;Teraformacion;Teraformacion;4;4;5;4;3;5;31;25;Normal
1025_1;#1025;Pecharunt;Paldea;Pecharunt;Legendario;Legend;Veneno;Fantasma;Titeretoxico;Titeretoxico;Titeretoxico;3;6;3;3;3;3;25;21;Normal
