ID;Movimiento;Tipo;DMG;PP;Tiempo;Atributo;Habilidad;Acc;Efecto;Efecto RPG;CD;Base;Blanco;Prioridad;Distancia;Categoria;Nivel;Moves
M0736;Tajo Metralla;Siniestro;DB + 1d6 + 1;1 cada 2 Rondas;;Fuerza;Combate;-1;El Pokemon que salga a luchar recibira un daño equivalente al 12.5% de PS (16.66% con 2 filas, 25% con 3 filas). No afecta a Pokemon voladores o levitadores.;;;Fisico;Elegido;0;Contacto;"Letal; Corte";Ace;Ceaseless Edge
M0737;Tajo Umbrio;Siniestro;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;1;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;;Fisico;Elegido;0;Contacto (5ft);"Corte; Preciso";03 Elite [E];Night Slash
M0738;Tormento;Siniestro;-;1 cada 2 Rondas;;Carisma;Persuacion;+1;El rival no puede usar el mismo ataque dos veces seguidas.;;;Otros;Elegido;0;-;-;Begginer;Torment
M0739;Trapicheo;Siniestro;-;1 cada 2 Rondas;;Sabiduria;Sigilo;+1;El usuario y el rival intercambian sus objetos durante el resto de la batalla. No funciona contra Pokemon con la habilidad Viscosidad.;;;Otros;Elegido;0;-;-;Amateur;Switcheroo
M0740;Triturar;Siniestro;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;1;20% de reducir un nivel la Defensa al rival.;"CD 16 de Reducir -1 VIT
/r [[1d20]]";CD 16;Fisico;Elegido;0;Contacto (5ft);Mordisco;03 Elite [E];Crunch
M0741;Ultima Palabra;Siniestro;-;1 PP;2 Acciones;Carisma;Etiqueta;1;Baja un nivel el Ataque y el Ataque Especial al rival. El Pokemon debe ser intercambiado tras usar este ataque. Permite escapar de trampas y pseudo-trampas.;Disminuye -1 FUE y ENE del blanco. Luego se mueve gratuitamente;;Otros;Elegido;0;Corta (10ft);Sonido;03 Elite [E];Parting Shot
M0742;ultimo Lugar;Siniestro;-;1 cada 2 Rondas;;Carisma;Empatia;+1;El Pokemon objetivo atacara ultimo en el turno en que reciba este ataque.;;;Otros;Elegido;0;-;-;Amateur;Quash
M0743;Vendetta;Siniestro;DB + 1d6;1 cada 2 Rondas;;Destreza;Combate;+1;Su poder base se duplica si el rival ya se ha movido ese turno.;;;Fisico;Elegido;0;Contacto;-;Amateur;Payback
M0744;Arenas Ardientes;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Canalizar;1;30% de quemar al rival.;"CD 14 de Quemar al rival
/r [[1d20]]";CD 14;Especial;Elegido;0;Cono (15 ft);Quemadura;03 Elite [E];Scorching Sands
M0745;Arremetida;Tierra;DB + 2d6;1 cada 3 Rondas;;Fuerza;Combate;+1;Baja un nivel la Defensa y la Defensa Especial al usuario.;;;Fisico;Elegido;0;Contacto;Letal;Ace;Headlong Rush
M0746;Ataque Arena;Tierra;-;1 cada 2 Rondas;;Destreza;Lanzar;+1;Baja un nivel la Precision al rival.;;;Otros;Elegido;0;-;-;Starter;Sand Attack
M0747;Ataque oseo;Tierra;DB + 1d4;1 Ronda;1 Accion;Destreza;Lanzar;-2;Golpea de 2 a 5 veces seguidas.;Puede usarse consecutivamente;;Fisico;Elegido;0;Lanzar (25 ft);Recurrente;02 Amateur [A];Bone Rush
M0748;Bofeton Lodo;Tierra;DB + 1d4;1 Ronda;2 Acciones;Destreza;Lanzar;1;100% de reducir un nivel la Precision al rival.;Reduce -1 ACC;;Especial;Elegido;0;Corta (10ft);-;00 Starter [S];Mud-Slap
M0749;Bomba Fango;Tierra;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Lanzar;-2;30% de reducir un nivel la Precision al rival.;"CD 14 de Reducir -1 ACC
/r [[1d20]]";CD 14;Especial;Elegido;0;Lanzar (25 ft);Proyectil;01 Beginner [B];Mud Bomb
M0750;Bucle Arena;Tierra;DB + 1d4 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;-2;El Pokemon rival permanece atrapado de 4 a 5 turnos, recibiendo un da¤o del 12.5% del PS cada turno.;Bloquea al Blanco. Causa 1 de Dmg al final de la Ronda;;Fisico;Elegido;-1;Corta (10 ft);Prision;01 Beginner [B];Sand Tomb
M0751;Chapoteo Lodo;Tierra;-;1 cada 2 Rondas;;Energia;Naturaleza;-;Todos los ataques tipo Electrico hacen la mitad de daño hasta que el usuario sea intercambiado.;;;Otros;Campo;0;-;-;Starter;Mud Sport
M0752;Disparo Lodo;Tierra;DB + 1d6;1 cada 2 Rondas;;Destreza;Lanzar;;100% de reducir un nivel la Velocidad al rival.;;;Especial;Elegido;0;Rango;-;Begginer;Mud Shot
M0753;Excavar;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Sigilo;1;Precisa un turno de preparacion bajo tierra, en que solo puede ser golpeado por Terremoto y Magnitud, con el doble de poder base.;Entra bajo tierra, pudiendo desplazarse a la mitad de velocidad por accion. Con una nueva accion puede salir e impactar al rival.;;Fisico;Elegido;0;Contacto (5ft);-;02 Amateur [A];Dig
M0754;Fertilizante;Tierra;-;1 cada 2 Rondas;;Energia;Naturaleza;-;Aumenta un nivel el Ataque y el Ataque Especial a todos los Pokemon de tipo Planta en combate.;;;Otros;Campo;0;-;-;Starter;Rototiller
M0755;Filo del Abismo;Tierra;DB + 2d6;1 Ronda;2 Acciones;Fuerza;Canalizar;-2;Ninguno.;-;;Fisico;Area;0;Cono (15 ft);-;05 Legend [L];Precipice Blades
M0756;Fisura;Tierra;DB + 3d6;1 cada 3 Rondas;;Fuerza;Combate;-5;Puede debilitar al Pokemon rival de un solo golpe.;;;Fisico;Elegido;0;Rango;Letal;Ace;Fissure
M0757;Fuerza Equina;Tierra;DB + 2d4;1 Ronda;2 Acciones;Destreza;Combatir;0;Ninguno.;-;;Fisico;Elegido;0;Contacto (5ft);-;02 Amateur [A];High Horsepower
M0758;Fuerza Telurica;Tierra;DB + 2d4;1 Ronda;2 Acciones;Fuerza;Canalizar;1;Ninguno.;-;;Fisico;Oponentes;0;Area (10ft);-;05 Legend [L];Land?s Wrath
M0759;Hueso Palo;Tierra;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Combatir;-2;10% de hacer retroceder al rival.;"CD 18 de causar Retroceso
/r [[1d20]]";CD 18;Fisico;Elegido;0;Corta (10ft);Retroceso;01 Beginner [B];Bone Club
M0760;Huesomerang;Tierra;DB + 1d6;1 Ronda;1 Accion;Destreza;Lanzar;-2;Golpea 2 veces seguidas.;Puede usarse hasta 2 veces por Ronda;;Fisico;Elegido;0;Lanzar (25 ft);Recurrente;02 Amateur [A];Bonemerang
M0761;Magnitud;Tierra;Xd4;1 PP;2 Acciones;Fuerza;Naturaleza;1;Este movimiento tiene un poder base variable entre 10 y 150. El da¤o es doble si golpea a un Pokemon en mitad de una excavacion.;"El Dmg realizado por este movimiento varia segun el valor del dado, ignorando Defensas:
/r 1d6
1: Dmg = 0
2-3: Dmg = 1
4-5: Dmg = 2
6: Dmg = 4";;Fisico;Area;0;Area (10ft);-;01 Beginner [B];Magnitude
M0762;Mil Flechas;Tierra;DB + 2d4;1 cada 2 Rondas;;Fuerza;Lanzar;+1;Golpea a Pokemon en mitad de un Vuelo, Bote o Caida Libre. Los Pokemon voladores o con Levitacion pierden su inmunidad a Tierra.;;;Fisico;Oponentes;0;Area;Letal;Pro;Thousand Arrows
M0763;Mil Temblores;Tierra;DB + 2d4;1 Ronda;2 Acciones;Energia;Combatir;1;El Pokemon rival permanece atrapado de 4 a 5 turnos, recibiendo un da¤o del 12.5% del PS cada turno.; Bloquea al Blanco. Inflige 1 de Dmg al final de la Ronda;;Fisico;Oponentes;0;Area (10ft);Prision;05 Legend [L];Thousand Waves
M0764;Pataleta;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;1;El poder base se duplica si el usuario fallo el ultimo movimiento usado.;Causa Dmg Critico si el usuario fallo el ultimo movimiento usado.;;Fisico;Elegido;0;Contacto (5ft);-;03 Elite [E];Stomping Tantrum
M0765;Puas;Tierra;-;1 PP;1 Accion;Destreza;Sigilo;0;El Pokemon que salga a luchar recibira un da¤o equivalente al 12.5% de PS (16.66% con 2 filas, 25% con 3 filas). No afecta a Pokemon voladores o levitadores.;"Planta trampas en el campo con CD igual a la precision obtenida, las cuales causan 1 de Dmg de tipo tierra al moverse sobre ellas sin evitarlas. Pueden stackearse hasta 3 veces, contando solamente 1 vez el bonificador de resistencia en ese caso.
/r [[2d4]]";;Otros;Campo;0;Campo (50 ft);Trampa;03 Elite [E];Spikes
M0766;Recogearena;Tierra;-;2 Rondas;2 Acciones;Vitalidad;Medicina;0;El usuario recupera 66.6% PS en Tormenta de Arena, y 50% PS si no hay clima o en Dia Soleado, Llovizna o Granizo.;El usuario recupera PS equivalente a su Car. Adicional, si el clima es Tormenta de Arena cura 2 puntos adicionales, y -2 en otro clima;;Otros;Usuario;0;Propio;"Curacion; Clima";03 Elite [E];Shore Up
M0767;Simun de Arena;Tierra;DB + 1d6 + 2;1 Ronda;2 Acciones;Energia;Naturaleza;-2;20% de quemar al rival. En Llovizna no falla.;"CD 16 de Quemar al rival; Si el clima es tormenta areana Aumenta +6 ACC, en otro clima Reduce -2 Acc
/r [[1d20]]";CD 16;Especial;Elegido;0;Lanzar (25 ft);"Quemadura; Clima";05 Legend [L];Sandsear Storm
M0768;Taladradora;Tierra;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;0;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;;Fisico;Elegido;0;Contacto (5ft);Preciso;03 Elite [E];Drill Run
M0769;Terratemblor;Tierra;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Combatir;1;100% de reducir un nivel la Velocidad al rival.;Reduce -1 DES;;Fisico;Area;0;Cono (15 ft);-;01 Beginner [B];Bulldoze
M0770;Terremoto;Tierra;DB + 1d6 + 2;1 Ronda;2 Acciones;Fuerza;Combatir;1;El da¤o es doble si golpea a un Pokemon en mitad de una excavacion.;El Dmg es doble si golpea a un Pokemon en mitad de una excavacion. Puede gastar una tercera accion para ampliar el area de efecto hasta 15 ft.;;Fisico;Area;0;Area (10ft);-;03 Elite [E];Earthquake
M0771;Tierra Viva;Tierra;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;1;10% de reducir un nivel la Defensa Especial al rival.;"CD 18 de Reducir -1 SAB
/r [[1d20]]";CD 18;Especial;Elegido;0;Linear (20 ft);-;02 Amateur [A];Earth Power
M0772;Acido;Veneno;DB + 1d4 + 1;1 PP;2 Acciones;Destreza;Lanzar;1;10% de reducir un nivel la Defensa Especial al rival.;"CD 18 de Reducir -1 SAB
/r [[1d20]]";CD 18;Especial;Oponentes;0;Cono (15 ft);-;01 Begginer [B];Acid
M0773;Armadura acida;Veneno;-;1/Ronda;;Energia;Naturaleza;-;Aumenta dos niveles la Defensa al usuario.;;;Otros;Usuario;0;-;-;Amateur;Acid Armor
M0774;Bilis;Veneno;-;1 cada 2 Rondas;;Energia;Lanzar;+1;Cancela el efecto de la habilidad del rival mientras no sea intercambiado.;;;Otros;Elegido;0;-;-;Amateur;Gastro Acid
M0775;Bomba acida;Veneno;DB + 1d4 + 1;1/Ronda;;Destreza;Canalizar;+1;Baja dos niveles la Defensa Especial al rival.;;;Especial;Elegido;0;Rango;Proyectil;Begginer;Acid Spray
M0776;Bomba Lodo;Veneno;DB + 2d4;1 Ronda;2 Acciones;Destreza;Lanzar;1;30% de envenenar al rival.;"CD 14 de Envenenar al rival
/r [[1d20]]";CD 14;Especial;Elegido;0;Lanzar (25 ft);"Proyectil; Veneno";02 Amateur [A];Sludge Bomb
M0777;Bunker;Veneno;-;4 PP;Reaccion;Vitalidad;Naturaleza;0;Evita todo da¤o directo y efectos de movimientos del rival. Su precision se reduce con cada uso consecutivo. Provoca Envenenamiento si un Pokemon hace contacto.;Evita todo Dmg directo y efectos de movimientos del rival. Si el movimiento bloqueado era de contacto, Envenena al rival;;Otros;Usuario;4;Propio;"Escudo; Veneno";04 Master [M];Baneful Bunker
M0778;Cadena Virulenta;Veneno;DB + 1d6 + 2;2 Rondas;2 Acciones;Destreza;Lanzar;1;50% de intoxicar al rival.;"CD 10 de Intoxicar al rival
/r [[1d20]]";CD 10;Especial;Elegido;0;Lanzar (25 ft);Veneno;05 Legend [L];Malignant Chain
M0779;Carga Toxica;Veneno;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;1;Si el Pokemon objetivo esta envenenado, su poder base se dobla.;Si el Pokemon objetivo se encuentra Envenenado o Intoxicado, duplica el Dmg causado;;Especial;Elegido;0;Lanzar (25 ft);Veneno;02 Amateur [A];Venoshock
M0780;Cola Veneno;Veneno;DB + 1d6;1 PP;2 Acciones;Destreza;Combatir;1;10% de envenenar al rival. Alta probabilidad de Golpe Critico.;"CD 18 de Envenenar. Reduce valor critico en 1
/r [[1d20]]";CD 18;Fisico;Elegido;0;Contacto (5ft);"Preciso; Veneno";02 Amateur [A];Poison Tail
M0781;Colmillo Veneno;Veneno;DB + 1d6;1 Ronda;2 Acciones;Destreza;Combatir;1;50% de intoxicar al rival.;"CD 10 de Intoxicar al rival
/r [[1d20]]";CD 10;Fisico;Elegido;0;Contacto (5ft);"Mordisco; Veneno";03 Elite [E];Poison Fang
M0782;Enrosque;Veneno;-;1/Ronda;;Carisma;Empatia;-;Aumenta un nivel el Ataque, la Defensa y la Precision al usuario.;;;Otros;Usuario;0;-;-;Ace;Coil
M0783;Eructo;Veneno;DB + 2d6;1 cada 2 Rondas;;Energia;Canalizar;-1;El usuario debe haber consumido una Baya para usar este ataque, de lo contrario fallara.;;;Especial;Elegido;0;Rango;-;Ace;Belch
M0784;Garra Nociva;Veneno;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;1;50% de envenenar, paralizar o dormir al rival.;"CD 10 de causar un estado alterado (1.Envenenar, 2.Paralizar, 3.Dormir)
/r [[1d20]] + [[1d3]]";CD 10;Fisico;Elegido;0;Contacto (5ft);"Paralisis; Veneno";03 Elite [E];Dire Claw
M0785;Gas Corrosivo;Veneno;-;2/Ronda;;Energia;Naturaleza;+1;Elimina el objeto equipado del Pokemon objetivo.;;;Otros;Elegido;0;-;-;Begginer;Corrosive Gas
M0786;Gas Venenoso;Veneno;-;2/Ronda;;Energia;Canalizar;-1;Provoca Envenenamiento.;;;Otros;Oponentes;0;-;-;Starter;Poison Gas
M0787;Giro Mortifero;Veneno;DB + 1d4;1 cada 2 Rondas;;Destreza;Combate;+1;100% de envenenar al rival. Elimina los efectos de Puas, Puas Toxicas, Trampa Rocas, Drenadoras y pseudo-trampas.;;;Fisico;Oponentes;0;Contacto;-;Amateur;Mortal Spin
M0788;Hilo Venenoso;Veneno;-;1 PP;2 Acciones;Destreza;Lanzar;1;100% de reducir un nivel la Velocidad al rival. Provoca Envenenamiento.;"Reduce -1 DES; Envenena al rival";;Otros;Elegido;0;Lanzar (25 ft);Veneno;03 Elite [E];Toxic Thread
M0789;Lanzamugre;Veneno;DB + 2d6;2 Rondas;2 Acciones;;Lanzar;-2;30% de envenenar al rival.;"CD 14 de Envenenar al rival
/r [[1d20]]";CD 14;Fisico;Elegido;-1;Larga (40 ft);Veneno;04 Master [M];Gunk Shot
M0790;Mil Puas Toxicas;Veneno;DB + 1d6 + 1;1 Ronda;2 Acciones;Destreza;Lanzar;1;50% de envenenar al rival. El poder base se duplica si el Pokemon objetivo esta Envenenado.;"CD 10 de Envenenar. En caso de que el blanco se encuentre envenenado inflinge Dmg Critico.
/r [[1d20]]";CD 10;Fisico;Elegido;0;Contacto (5ft);Veneno;01 Beginner [B];Barb Barrage
M0791;Moluscañon;Veneno;DB + 2d4;1 Ronda;2 Acciones;Destreza;Combatir-Canalizar;1;20% de envenenar al rival. El da¤o de este ataque se calcula con el stat de Ataque o de Ataque Especial, en funcion de cual vaya a hacer mas da¤o.;"CD 16 de Envenenar; Puede ser de Base Fisica o Especial.
/r [[1d20]]";CD 16;Especial;Elegido;0;Contacto (5ft)/Lanzar (25 ft);"¤; Veneno";01 Beginner [B];Shell Side Arm
M0792;Niebla Clara;Veneno;DB + 1d6;1 cada 2 Rondas;;Destreza;Canalizar;-;Elimina todos los modificadores de stats del Pokemon objetivo.;;;Especial;Elegido;0;Rango;-;Begginer;Clear Smog
M0793;Onda Toxica;Veneno;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;1;10% de envenenar al rival.;"CD 18 de Envenenar al rival
/r [[1d20]]";CD 18;Especial;Area;0;Area (10ft);Veneno;03 Elite [E];Sludge Wave
M0794;Picotazo Veneno;Veneno;DB;1 PP;2 Acciones;Destreza;Lanzar;1;30% de envenenar al rival.;"CD 14 de Envenenar al rival.
/r [[1d20]]";CD 14;Fisico;Elegido;0;Lanzar (25 ft);Veneno;01 Begginer [B];Poison Sting
M0795;Polucion;Veneno;DB + 1d4;1 PP;2 Acciones;Energia;Canalizar;-3;40% de envenenar al rival.;"CD 12 de Envenenar al rival.
/r [[1d20]]";CD 12;Especial;Elegido;0;Lanzar (25 ft);Veneno;01 Beginner [B];Smog
M0796;Polvo Veneno;Veneno;-;2/Ronda;;Energia;Canalizar;-3;Provoca Envenenamiento.;;;Otros;Elegido;0;-;Polvo;Begginer;Poison Powder
M0797;Ponzochoque;Veneno;DB + 1d6 + 2;1 Ronda;2 Acciones;Destreza;Combatir;1;30% de envenenar al rival. Solo lo puede usar el Autostar Tsih.;"CD 14 de Envenenar al rival
/r [[1d20]]";CD 14;Fisico;Elegido;0;Contacto (5ft);"Star; Veneno";03 Elite [E];Noxious Torque
M0798;Puas Toxicas;Veneno;-;1 PP;1 Accion;Destreza;Sigilo;0;Situa puas en el campo enemigo. Salvo a inmunes al veneno, voladores y levitadores, envenenan o intoxican a todo Pokemon rival que entre al campo, segun haya 1 o 2 filas.;"Planta trampas en el campo con CD igual a la precision obtenida, las cuales causan 1 de Dmg de tipo veneno al moverse sobre ellas sin evitarlas. Adicionalmente, lanza una CD 10 para Envenenar, en caso de ya estar envenenado pasa a ser Intoxicado
/r [[1d3]]";;Otros;Campo;0;Campo (50 ft);"Trampa; Veneno";03 Elite [E];Toxic Spikes
M0799;Purificacion;Veneno;-;1 PP;2 Acciones;Energia;Medicina;0;Cura cualquier problema de estado del Pokemon objetivo. Si lo hace, el usuario recupera el 50% de su PS maximo.;Si  el Blanco tiene un problema de estado, recupera PS equivalente a su Car y lo sana del mismo.;;Otros;Elegido;0;Lanzar (25 ft);Curacion;04 Master [M];Purify
M0800;Puya Nociva;Veneno;DB + 1d8;1 PP;2 Acciones;Destreza;Combatir;1;30% de envenenar al rival.;"CD 12 de Envenenar al rival
/r [[1d20]]";CD 12;Fisico;Elegido;0;Contacto (5ft);Veneno;03 Elite [E];Poison Jab
M0801;Residuos;Veneno;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Canalizar;1;30% de envenenar al rival.;"CD 14 de Envenenar al rival
/r [[1d20]]";CD 14;Especial;Elegido;0;Linear (20 ft);Veneno;01 Beginner [B];Sludge
M0802;Toxico;Veneno;-;1 cada 2 Rondas;;Energia;Lanzar;-1;Provoca Intoxicacion.;;;Otros;Elegido;0;-;Letal;Ace;Toxic
M0803;Trampa Venenosa;Veneno;-;1 PP;2 Acciones;Energia;Sigilo;1;Baja un nivel el Ataque, el Ataque Especial y la Velocidad al rival si esta envenenado o intoxicado.;Si el blanco esta Envenenado o Intoxicado reduce  -1 ATA, ENE y DES;;Otros;Oponentes;0;Corta (10ft);Veneno;02 Amateur [A];Venom Drench
M0804;Veneno X;Veneno;DB + 1d8;1 PP;2 Acciones;Destreza;Combatir;1;10% de envenenar al rival. Alta probabilidad de Golpe Critico.;"CD 18 de Envenenar. Reduce valor critico en 1
/r [[1d20]]";CD 18;Fisico;Elegido;0;Contacto (5ft);"Corte; Preciso; Veneno";03 Elite [E];Cross Poison
M0805;Acrobata;Volador;DB + 1d6;1 cada 2 Rondas;;Destreza;Acrobacia;+1;El poder base se duplica si el usuario no lleva equipado objeto.;;;Fisico;Elegido;0;Contacto;-;Amateur;Acrobatics
M0806;Aerochorro;Volador;DB + 1d6 + 2;2 Rondas;2 Acciones;Energia;Canalizar;0;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;;Especial;Elegido;0;Larga (40 ft);Preciso;02 Amateur [A];Aeroblast
M0807;Aire Afilado;Volador;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Lanzar;0;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;;Especial;Oponentes;0;Area (10ft);"Corte; Preciso";02 Amateur [A];Air Cutter
M0808;Ala Bis;Volador;DB + 1d4;1 Ronda;1 Accion;Destreza;Combatir;-1;Golpea 2 veces seguidas.;Puede usarse hasta 2 veces por Ronda;;Fisico;Elegido;0;Contacto (5ft);Recurrente;02 Amateur [A];Dual Wingbeat
M0809;Ala Mortifera;Volador;DB + 2d4;1 Ronda;2 Acciones;Energia;Empatia;1;El usuario recupera PS equivalente al 75% del da¤o causado.;El usuario recupera PS equivalente al Dmg causado.;;Especial;Elegido;0;Lanzar (25 ft);Drenaje;05 Legend [L];Oblivion Wing
M0810;Ascenso Draco;Volador;DB + 2d6;1 cada 3 Rondas;;Fuerza;Combate;+1;Baja un nivel la Defensa y la Defensa Especial al usuario.;;;Fisico;Elegido;0;Contacto;Letal;Pro;Dragon Ascent
M0811;Ataque Aereo;Volador;DB + 3d4;2 Rondas;3 Acciones;Fuerza;Combatir;-1;30% de hacer retroceder al rival. Se prepara el primer turno para atacar en el segundo.;"CD 14 de causar Retroceso
/r [[1d20]]";CD 14;Fisico;Elegido;-2;Larga (40 ft);Retroceso;04 Master [M];Sky Attack
M0812;Ataque Ala;Volador;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Combatir;1;Ninguno.;-;;Fisico;Elegido;0;Contacto (5ft);-;01 Beginner [B];Wing Attack
M0813;Bote;Volador;DB + 2d4;1 Ronda;3 Acciones;Destreza;Acrobacias;-2;30% de paralizar al rival. Precisa un turno de preparacion en el cielo, en que solo puede ser golpeado por Tornado, Remolino, Trueno, Ciclon, Gancho Alto, Antiaereo y Vendaval.;"CD 14 de Paralizar al Rival. El Usuario aterriza junto al Blanco
/r [[1d20]]";CD 14;Fisico;Elegido;-2;Lanzar (25 ft);Paralisis;02 Amateur [A];Bounce
M0814;Caida Libre;Volador;DB + 1d6 + 1;1 cada 2 Rondas;;Destreza;Acrobacia;+1;Precisa un turno de preparacion en el cielo, en el que se lleva al Pokemon rival por los aires. En el segundo turno lo suelta causando daño.;;;Fisico;Elegido;0;Contacto;-;Ace;Sky Drop
M0815;Chachara;Volador;DB + 1d6 + 1;1/Ronda;;Sabiduria;Artes;+1;100% de confundir al rival. Solo puede usarlo un Chatot.;;;Especial;Elegido;0;Rango;Sonido;Begginer;Chatter
M0816;Danza Pluma;Volador;-;1 cada 2 Rondas;;Carisma;Artes;+1;Baja dos niveles el Ataque al rival.;;;Otros;Elegido;0;-;Danza;Begginer;Feather Dance
M0817;Despejar;Volador;-;1 cada 2 Rondas;;Sabiduria;Naturaleza;-;Reduce un nivel la Evasion al rival. Elimina Reflejo, Pantalla de Luz, Velo Sagrado, Neblina, Puas, Puas Toxicas, Trampa Rocas, Campo de Hierba, Campo de Niebla, Campo Electrico y Campo Psiquico en el campo del Pokemon objetivo (compañero o rival).;;;Otros;Campo;0;-;-;Amateur;Defog
M0818;Espejo;Volador;-;1 PP;3 Acciones;Carisma;Empatia;0;Usa el ultimo movimiento que ha utilizado el Pokemon rival.; Usa el ultimo movimiento que ha utilizado el Blanco manteniendo la precision de este movimiento.;;Otros;Elegido;0;-;-;02 Amateur [A];Mirror Move
M0819;Golpe Aereo;Volador;DB + 1d6 + 1;1 PP;2 Acciones;Destreza;Combatir;5;Siempre golpea.;-;;Fisico;Elegido;0;Contacto (5ft);Corte;02 Amateur [A];Aerial Ace
M0820;Pajaro Osado;Volador;DB + 2d6;1 Ronda;2 Acciones;Fuerza;Combatir;1;Provoca un da¤o de retroceso al usuario equivalente al 33% del da¤o provocado al rival.; El Usuario pierde HP equivalente al DB;;Fisico;Elegido;0;Contacto (5ft);Recoil;04 Master [M];Brave Bird
M0821;Pico Cañon;Volador;DB + 1d6 + 2;1 cada 2 Rondas;;Destreza;Combate;+1;Ataca ultimo y provoca Quemadura a todo Pokemon que lo golpee mientras se carga.;;;Fisico;Elegido;-2;Contacto;"¤; Proyectil";Amateur;Beak Blast
M0822;Pico Taladro;Volador;DB + 1d8;1 PP;2 Acciones;Destreza;Combatir;1;Ninguno.;-;;Fisico;Elegido;0;Contacto (5ft);-;02 Amateur [A];Drill Peck
M0823;Picotazo;Volador;DB + 1d4 + 1;1 PP;2 Acciones;Destreza;Combatir;1;Ninguno.;-;;Fisico;Elegido;0;Contacto (5ft);-;00 Starter [S];Peck
M0824;Picoteo;Volador;DB + 1d6 + 1;1/Ronda;;Destreza;Combate;+1;Si el rival lleva una Baya equipada, el usuario se la coge y la usa en ese instante. Kouba se activa y reduce el daño de este ataque. La Baya se puede recuperar con Reciclaje.;;;Fisico;Elegido;0;Rango;-;Begginer;Pluck
